

14.42,7.81,-1.34,8.27,10.32,1.49,-4.80,10.32,1.49,-4.80,0.69,0.72,0.08,0.33,-0.41,0.86,0.65,-0.57,-0.52,0.65,-0.57,-0.52,0.0600358,1

14.46,8.29,-0.14,7.12,10.09,2.16,-3.67,10.09,2.16,-3.67,0.72,0.69,0.11,0.38,-0.52,0.77,0.59,-0.51,-0.63,0.59,-0.51,-0.63,0.1211349,1

14.49,8.36,1.00,5.89,9.72,2.23,-2.58,9.72,2.23,-2.58,0.75,0.65,0.14,0.42,-0.63,0.65,0.51,-0.43,-0.75,0.51,-0.43,-0.75,0.1692089,1

14.53,8.97,1.13,4.90,9.66,2.83,-2.20,9.66,2.83,-2.20,0.80,0.59,0.16,0.45,-0.74,0.51,0.41,-0.33,-0.85,0.41,-0.33,-0.85,0.1926960,1

14.56,9.05,1.00,2.45,8.82,3.36,-0.51,8.82,3.36,-0.51,0.84,0.52,0.16,0.45,-0.83,0.34,0.31,-0.22,-0.93,0.31,-0.22,-0.93,0.1984016,1

14.60,9.86,1.76,-1.15,9.18,3.02,2.95,9.18,3.02,2.95,0.88,0.45,0.15,0.42,-0.89,0.20,0.22,-0.11,-0.97,0.22,-0.11,-0.97,0.1412658,1

14.63,10.69,1.57,-1.77,10.04,2.84,3.40,10.04,2.84,3.40,0.91,0.39,0.14,0.38,-0.92,0.12,0.17,-0.06,-0.99,0.17,-0.06,-0.99,0.0555266,1

14.67,10.51,0.52,-0.41,9.94,3.07,1.79,9.94,3.07,1.79,0.94,0.34,0.13,0.33,-0.94,0.07,0.14,-0.02,-0.99,0.14,-0.02,-0.99,0.0309780,1

14.70,10.80,-0.16,0.28,10.31,3.15,1.08,10.31,3.15,1.08,0.96,0.28,0.13,0.28,-0.96,-0.01,0.12,0.05,-1.00,0.12,0.05,-1.00,0.0629775,1

14.74,11.94,0.62,0.57,11.80,1.98,0.88,11.80,1.98,0.88,0.97,0.21,0.13,0.22,-0.97,-0.10,0.10,0.13,-0.99,0.10,0.13,-0.99,0.0910246,1

14.77,11.68,1.00,1.10,11.76,1.03,0.21,11.76,1.03,0.21,0.98,0.15,0.13,0.17,-0.97,-0.18,0.09,0.20,-0.98,0.09,0.20,-0.98,0.0502547,1

14.81,10.27,0.52,1.92,10.41,1.02,-0.71,10.41,1.02,-0.71,0.99,0.10,0.12,0.13,-0.96,-0.26,0.09,0.27,-0.96,0.09,0.27,-0.96,0.0500658,1

14.84,9.19,0.97,2.50,9.46,0.34,-1.57,9.46,0.34,-1.57,0.99,0.04,0.12,0.08,-0.94,-0.35,0.10,0.36,-0.93,0.10,0.36,-0.93,0.0600520,1

14.88,8.62,1.40,3.17,8.98,-0.01,-2.46,8.98,-0.01,-2.46,1.00,-0.02,0.12,0.03,-0.90,-0.45,0.11,0.45,-0.89,0.11,0.45,-0.89,0.0728268,1

14.91,8.86,1.88,4.33,9.35,0.06,-3.73,9.35,0.06,-3.73,0.99,-0.08,0.10,-0.01,-0.84,-0.55,0.13,0.54,-0.83,0.13,0.54,-0.83,0.0894926,1

14.95,8.56,2.20,4.76,9.08,0.13,-4.34,9.08,0.13,-4.34,0.99,-0.13,0.08,-0.05,-0.77,-0.64,0.15,0.63,-0.77,0.15,0.63,-0.77,0.0791828,1

14.98,8.95,1.74,5.28,9.57,0.82,-4.40,9.57,0.82,-4.40,0.98,-0.18,0.06,-0.08,-0.70,-0.71,0.17,0.69,-0.71,0.17,0.69,-0.71,0.0608583,1

15.02,8.20,1.96,4.40,8.65,0.20,-4.02,8.65,0.20,-4.02,0.98,-0.21,0.04,-0.11,-0.65,-0.76,0.19,0.73,-0.66,0.19,0.73,-0.66,0.0310022,1

15.05,8.16,1.11,4.65,8.75,0.87,-3.53,8.75,0.87,-3.53,0.97,-0.23,0.04,-0.12,-0.63,-0.77,0.20,0.75,-0.64,0.20,0.75,-0.64,0.0063804,1

15.09,8.04,0.37,5.69,8.95,2.12,-3.63,8.95,2.12,-3.63,0.97,-0.24,0.03,-0.12,-0.62,-0.78,0.21,0.75,-0.64,0.21,0.75,-0.64,0.0002617,1

15.12,7.56,-1.95,6.91,9.00,4.67,-2.52,9.00,4.67,-2.52,0.97,-0.23,0.04,-0.11,-0.62,-0.78,0.20,0.75,-0.63,0.20,0.75,-0.63,0.0008951,1

15.16,9.13,6.30,4.09,9.11,-2.94,-7.01,9.11,-2.94,-7.01,0.98,-0.22,0.05,-0.10,-0.63,-0.77,0.20,0.75,-0.64,0.20,0.75,-0.64,0.0019551,1

15.20,9.73,3.02,2.54,9.77,-2.06,-3.32,9.77,-2.06,-3.32,0.98,-0.20,0.07,-0.08,-0.66,-0.75,0.19,0.73,-0.66,0.19,0.73,-0.66,0.0094307,1

15.23,9.43,0.07,4.46,10.07,1.57,-2.34,10.07,1.57,-2.34,0.99,-0.16,0.08,-0.05,-0.69,-0.72,0.18,0.71,-0.69,0.18,0.71,-0.69,0.0142008,1

15.27,9.11,0.05,3.34,9.56,1.03,-1.45,9.56,1.03,-1.45,0.99,-0.14,0.10,-0.03,-0.70,-0.72,0.17,0.70,-0.70,0.17,0.70,-0.70,0.0045006,1

15.30,9.42,-0.57,3.53,9.90,1.75,-0.97,9.90,1.75,-0.97,0.99,-0.12,0.11,-0.00,-0.70,-0.72,0.17,0.71,-0.69,0.17,0.71,-0.69,0.0029376,1

15.34,9.64,-0.09,4.07,10.19,1.94,-1.56,10.19,1.94,-1.56,0.99,-0.11,0.12,0.01,-0.70,-0.72,0.16,0.71,-0.69,0.16,0.71,-0.69,0.0021539,1

15.37,9.60,1.04,4.45,10.24,1.59,-2.50,10.24,1.59,-2.50,0.99,-0.09,0.13,0.03,-0.69,-0.73,0.16,0.72,-0.68,0.16,0.72,-0.68,0.0023769,1

15.41,9.40,0.29,4.05,9.94,1.98,-1.60,9.94,1.98,-1.60,0.99,-0.08,0.14,0.05,-0.69,-0.73,0.16,0.72,-0.68,0.16,0.72,-0.68,0.0018053,1

15.45,9.47,0.04,4.16,9.99,2.38,-1.39,9.99,2.38,-1.39,0.99,-0.07,0.15,0.06,-0.68,-0.74,0.15,0.73,-0.67,0.15,0.73,-0.67,0.0017898,1

15.48,9.33,0.38,4.29,9.89,2.34,-1.67,9.89,2.34,-1.67,0.99,-0.06,0.15,0.07,-0.67,-0.74,0.15,0.74,-0.66,0.15,0.74,-0.66,0.0011664,1

15.52,9.01,-0.13,4.21,9.52,2.73,-1.18,9.52,2.73,-1.18,0.99,-0.06,0.16,0.08,-0.67,-0.75,0.15,0.75,-0.65,0.15,0.75,-0.65,0.0010408,1

15.55,9.23,0.01,4.07,9.72,2.58,-1.04,9.72,2.58,-1.04,0.99,-0.05,0.17,0.10,-0.66,-0.75,0.15,0.75,-0.65,0.15,0.75,-0.65,0.0010067,1

15.59,9.11,-0.14,4.29,9.61,2.94,-1.00,9.61,2.94,-1.00,0.98,-0.04,0.18,0.11,-0.66,-0.75,0.15,0.76,-0.64,0.15,0.76,-0.64,0.0067789,1

15.62,9.24,-0.59,4.19,9.64,3.24,-0.47,9.64,3.24,-0.47,0.98,-0.04,0.19,0.12,-0.65,-0.76,0.15,0.76,-0.63,0.15,0.76,-0.63,0.0013374,1

15.66,9.33,-0.28,4.18,9.75,3.12,-0.56,9.75,3.12,-0.56,0.98,-0.03,0.20,0.13,-0.64,-0.76,0.15,0.77,-0.62,0.15,0.77,-0.62,0.0014645,1

15.69,9.29,-0.44,4.23,9.68,3.35,-0.34,9.68,3.35,-0.34,0.98,-0.02,0.21,0.15,-0.63,-0.77,0.15,0.78,-0.61,0.15,0.78,-0.61,0.0016220,1

15.73,9.51,-0.87,4.27,9.79,3.75,0.19,9.79,3.75,0.19,0.98,-0.02,0.22,0.16,-0.62,-0.77,0.15,0.79,-0.60,0.15,0.79,-0.60,0.0023413,1

15.77,9.58,-0.47,3.82,9.81,3.29,0.38,9.81,3.29,0.38,0.97,-0.00,0.24,0.19,-0.61,-0.77,0.15,0.79,-0.60,0.15,0.79,-0.60,0.0032964,1

15.80,9.47,-0.37,4.22,9.70,3.73,0.31,9.70,3.73,0.31,0.97,0.01,0.26,0.22,-0.60,-0.77,0.15,0.80,-0.58,0.15,0.80,-0.58,0.0060115,1

15.84,10.54,-1.37,3.59,10.27,4.07,2.11,10.27,4.07,2.11,0.96,0.03,0.29,0.26,-0.59,-0.77,0.15,0.81,-0.57,0.15,0.81,-0.57,0.0094245,1

15.87,11.07,-1.61,4.28,10.60,5.04,2.52,10.60,5.04,2.52,0.95,0.05,0.33,0.30,-0.57,-0.77,0.15,0.82,-0.55,0.15,0.82,-0.55,0.0124546,1

15.90,11.37,-1.51,4.20,10.64,5.19,3.12,10.64,5.19,3.12,0.93,0.07,0.37,0.35,-0.54,-0.77,0.14,0.84,-0.53,0.14,0.84,-0.53,0.0164445,1

15.94,13.50,-0.37,5.91,12.93,6.55,2.90,12.93,6.55,2.90,0.91,0.10,0.41,0.40,-0.51,-0.76,0.14,0.86,-0.50,0.14,0.86,-0.50,0.0221107,1

15.98,16.24,0.26,5.42,15.13,6.58,4.73,15.13,6.58,4.73,0.89,0.12,0.46,0.45,-0.45,-0.77,0.12,0.89,-0.45,0.12,0.89,-0.45,0.0359045,1

16.01,13.58,0.08,5.82,12.21,7.14,4.40,12.21,7.14,4.40,0.86,0.14,0.50,0.51,-0.38,-0.78,0.08,0.92,-0.39,0.08,0.92,-0.39,0.0553275,1

16.05,11.34,0.54,5.31,10.00,6.61,3.77,10.00,6.61,3.77,0.83,0.16,0.54,0.56,-0.34,-0.76,0.06,0.93,-0.37,0.06,0.93,-0.37,0.0279641,1

16.08,7.01,-0.18,3.62,5.68,4.76,2.79,5.68,4.76,2.79,0.81,0.19,0.56,0.59,-0.31,-0.75,0.03,0.94,-0.36,0.03,0.94,-0.36,0.0128251,1

16.11,4.67,-3.39,2.65,1.63,4.32,4.39,1.63,4.32,4.39,0.79,0.20,0.58,0.61,-0.26,-0.75,0.00,0.95,-0.33,0.00,0.95,-0.33,0.0145308,1

16.15,4.53,3.31,-0.39,5.63,-0.31,0.17,5.63,-0.31,0.17,0.80,0.19,0.57,0.60,-0.25,-0.77,-0.01,0.95,-0.31,-0.01,0.95,-0.31,0.0027910,1

16.18,3.86,1.75,-1.26,4.17,-0.97,1.13,4.17,-0.97,1.13,0.83,0.18,0.54,0.57,-0.28,-0.78,0.01,0.95,-0.33,0.01,0.95,-0.33,0.0185778,1

16.22,4.96,1.10,-0.06,4.83,0.38,1.57,4.83,0.38,1.57,0.86,0.16,0.49,0.51,-0.34,-0.79,0.04,0.93,-0.38,0.04,0.93,-0.38,0.0831604,1

16.26,7.60,0.77,1.02,7.25,1.61,2.13,7.25,1.61,2.13,0.90,0.13,0.42,0.43,-0.42,-0.80,0.07,0.90,-0.43,0.07,0.90,-0.43,0.0456717,1

16.29,11.16,0.21,2.17,10.78,2.69,2.54,10.78,2.69,2.54,0.94,0.08,0.34,0.33,-0.48,-0.82,0.10,0.88,-0.48,0.10,0.88,-0.48,0.0970138,1

16.33,12.29,-2.87,4.76,11.98,5.63,2.80,11.98,5.63,2.80,0.98,0.00,0.22,0.19,-0.50,-0.85,0.10,0.87,-0.49,0.10,0.87,-0.49,0.1171924,1

16.36,14.40,-4.07,4.87,14.66,5.32,2.37,14.66,5.32,2.37,1.00,-0.07,0.09,0.04,-0.50,-0.87,0.10,0.87,-0.49,0.10,0.87,-0.49,0.1242575,1

16.40,13.96,-2.66,3.84,14.48,2.87,-0.24,14.48,2.87,-0.24,0.99,-0.13,-0.04,-0.10,-0.50,-0.87,0.09,0.86,-0.51,0.09,0.86,-0.51,0.1127192,1

16.43,14.70,-2.58,3.16,15.14,1.29,-1.83,15.14,1.29,-1.83,0.97,-0.18,-0.16,-0.23,-0.50,-0.84,0.07,0.85,-0.52,0.07,0.85,-0.52,0.0968258,1

16.47,13.97,-3.47,3.31,14.53,1.39,-2.50,14.53,1.39,-2.50,0.95,-0.22,-0.25,-0.33,-0.51,-0.80,0.06,0.84,-0.55,0.06,0.84,-0.55,0.0645203,1

16.50,11.13,-8.52,4.48,13.74,5.33,0.69,13.74,5.33,0.69,0.93,-0.25,-0.30,-0.38,-0.52,-0.77,0.04,0.82,-0.57,0.04,0.82,-0.57,0.0239693,1

16.54,9.97,-9.56,4.62,13.06,6.24,1.91,13.06,6.24,1.91,0.93,-0.25,-0.29,-0.38,-0.51,-0.78,0.04,0.83,-0.56,0.04,0.83,-0.56,0.0010471,1

16.57,9.55,-6.64,5.10,11.52,5.43,0.07,11.52,5.43,0.07,0.94,-0.23,-0.26,-0.34,-0.50,-0.80,0.05,0.84,-0.54,0.05,0.84,-0.54,0.0251330,1

16.61,8.16,15.41,2.63,2.76,-6.95,-16.06,2.76,-6.95,-16.06,0.94,-0.22,-0.25,-0.33,-0.48,-0.82,0.06,0.85,-0.52,0.06,0.85,-0.52,0.0034689,1

16.65,12.36,1.51,5.06,11.60,1.14,-6.78,11.60,1.14,-6.78,0.96,-0.20,-0.23,-0.30,-0.49,-0.82,0.05,0.85,-0.53,0.05,0.85,-0.53,0.0071718,1

16.68,11.83,0.63,3.98,11.43,1.16,-5.02,11.43,1.16,-5.02,0.97,-0.16,-0.20,-0.26,-0.51,-0.83,0.03,0.85,-0.53,0.03,0.85,-0.53,0.0133682,1

16.72,9.27,0.63,4.57,9.07,2.35,-4.49,9.07,2.35,-4.49,0.98,-0.13,-0.17,-0.21,-0.51,-0.84,0.03,0.85,-0.52,0.03,0.85,-0.52,0.0111762,1

16.75,9.85,0.40,4.57,9.80,2.62,-4.00,9.80,2.62,-4.00,0.99,-0.11,-0.13,-0.17,-0.50,-0.86,0.03,0.86,-0.51,0.03,0.86,-0.51,0.0104680,1

16.79,9.57,1.09,3.58,9.46,1.64,-3.77,9.46,1.64,-3.77,0.99,-0.10,-0.11,-0.14,-0.49,-0.87,0.03,0.87,-0.50,0.03,0.87,-0.50,0.0063125,1

16.83,8.97,1.88,4.04,8.85,1.86,-4.37,8.85,1.86,-4.37,1.00,-0.09,-0.08,-0.11,-0.48,-0.87,0.03,0.88,-0.49,0.03,0.88,-0.49,0.0051937,1

16.86,9.60,-0.23,3.71,9.74,2.65,-2.17,9.74,2.65,-2.17,1.00,-0.08,-0.06,-0.09,-0.47,-0.88,0.04,0.88,-0.48,0.04,0.88,-0.48,0.0037321,1

16.90,9.16,0.59,4.35,9.29,2.91,-3.00,9.29,2.91,-3.00,1.00,-0.07,-0.04,-0.07,-0.48,-0.88,0.04,0.88,-0.48,0.04,0.88,-0.48,0.0025352,1

16.93,9.16,0.25,4.17,9.33,2.98,-2.48,9.33,2.98,-2.48,1.00,-0.06,-0.03,-0.05,-0.48,-0.88,0.04,0.88,-0.48,0.04,0.88,-0.48,0.0018039,1

16.97,9.32,0.08,3.54,9.48,2.56,-1.88,9.48,2.56,-1.88,1.00,-0.06,-0.02,-0.04,-0.47,-0.89,0.04,0.88,-0.47,0.04,0.88,-0.47,0.0015499,1

17.01,8.67,0.71,4.72,8.88,3.41,-2.84,8.88,3.41,-2.84,1.00,-0.05,-0.00,-0.03,-0.46,-0.89,0.05,0.89,-0.46,0.05,0.89,-0.46,0.0015210,1

17.04,10.02,0.27,3.52,10.20,2.55,-1.73,10.20,2.55,-1.73,1.00,-0.05,0.01,-0.01,-0.46,-0.89,0.05,0.89,-0.46,0.05,0.89,-0.46,0.0015878,1

17.08,9.46,-0.64,3.62,9.64,3.15,-0.84,9.64,3.15,-0.84,1.00,-0.04,0.02,0.00,-0.45,-0.90,0.05,0.89,-0.45,0.05,0.89,-0.45,0.0013640,1

17.11,9.07,0.43,3.91,9.27,3.04,-1.76,9.27,3.04,-1.76,1.00,-0.03,0.04,0.02,-0.43,-0.91,0.05,0.90,-0.43,0.05,0.90,-0.43,0.0049208,1

17.15,9.31,0.69,3.75,9.52,2.89,-1.66,9.52,2.89,-1.66,1.00,-0.02,0.06,0.04,-0.43,-0.91,0.05,0.91,-0.42,0.05,0.91,-0.42,0.0044710,1

17.18,9.89,-0.74,4.36,10.03,4.18,-0.24,10.03,4.18,-0.24,1.00,-0.01,0.09,0.08,-0.42,-0.91,0.05,0.91,-0.41,0.05,0.91,-0.41,0.0064067,1

17.22,10.00,-0.81,4.08,10.06,4.07,0.34,10.06,4.07,0.34,0.99,-0.00,0.12,0.11,-0.40,-0.91,0.05,0.92,-0.40,0.05,0.92,-0.40,0.0080132,1

17.26,10.27,-0.80,3.44,10.22,3.59,1.08,10.22,3.59,1.08,0.99,0.01,0.16,0.15,-0.39,-0.91,0.05,0.92,-0.39,0.05,0.92,-0.39,0.0106515,1

17.29,10.64,-0.78,4.87,10.55,5.06,1.17,10.55,5.06,1.17,0.98,0.02,0.21,0.20,-0.37,-0.91,0.06,0.93,-0.37,0.06,0.93,-0.37,0.0161593,1

17.33,12.88,-1.17,3.30,12.34,3.95,3.35,12.34,3.95,3.35,0.97,0.03,0.26,0.26,-0.34,-0.91,0.06,0.94,-0.34,0.06,0.94,-0.34,0.0215866,1

17.36,14.35,0.36,4.70,14.03,4.98,2.81,14.03,4.98,2.81,0.95,0.04,0.32,0.32,-0.32,-0.90,0.06,0.95,-0.31,0.06,0.95,-0.31,0.0239994,1

17.40,15.92,1.61,7.00,15.74,7.20,2.67,15.74,7.20,2.67,0.93,0.05,0.38,0.38,-0.27,-0.89,0.05,0.97,-0.27,0.05,0.97,-0.27,0.0330932,1

17.43,13.92,-0.54,5.58,12.51,6.48,5.29,12.51,6.48,5.29,0.90,0.07,0.43,0.44,-0.22,-0.88,0.04,0.98,-0.22,0.04,0.98,-0.22,0.0379675,1

17.47,10.72,0.07,4.85,9.52,5.50,4.29,9.52,5.50,4.29,0.87,0.07,0.49,0.49,-0.18,-0.86,0.03,0.98,-0.19,0.03,0.98,-0.19,0.0284119,1

17.50,5.31,1.62,2.57,5.46,2.65,0.96,5.46,2.65,0.96,0.85,0.07,0.52,0.53,-0.16,-0.84,0.03,0.99,-0.18,0.03,0.99,-0.18,0.0080129,1

17.53,4.20,1.26,2.09,4.30,2.14,0.84,4.30,2.14,0.84,0.84,0.07,0.54,0.54,-0.17,-0.83,0.04,0.99,-0.18,0.04,0.99,-0.18,0.0018769,1

17.57,4.32,2.49,1.72,5.09,1.44,-0.15,5.09,1.44,-0.15,0.85,0.06,0.53,0.53,-0.20,-0.83,0.06,0.98,-0.20,0.06,0.98,-0.20,0.0070240,1

17.60,3.91,0.66,2.25,3.92,2.20,0.85,3.92,2.20,0.85,0.87,0.05,0.50,0.49,-0.25,-0.84,0.09,0.97,-0.24,0.09,0.97,-0.24,0.0204159,1

17.64,5.27,-0.62,1.52,4.66,1.75,2.44,4.66,1.75,2.44,0.90,0.02,0.44,0.43,-0.30,-0.86,0.12,0.96,-0.28,0.12,0.96,-0.28,0.0392840,1

17.67,7.22,0.81,2.17,7.33,1.60,1.21,7.33,1.60,1.21,0.93,-0.02,0.37,0.33,-0.37,-0.87,0.15,0.93,-0.33,0.15,0.93,-0.33,0.0778867,1

17.71,9.53,-0.54,3.89,9.74,3.11,1.49,9.74,3.11,1.49,0.96,-0.07,0.27,0.22,-0.43,-0.88,0.18,0.90,-0.40,0.18,0.90,-0.40,0.1580422,1

17.75,12.04,-2.11,4.89,12.56,3.71,1.63,12.56,3.71,1.63,0.98,-0.13,0.16,0.08,-0.46,-0.89,0.19,0.88,-0.44,0.19,0.88,-0.44,0.1153258,1

17.78,13.64,-2.28,4.81,14.48,2.44,0.22,14.48,2.44,0.22,0.98,-0.20,0.02,-0.07,-0.43,-0.90,0.19,0.88,-0.44,0.19,0.88,-0.44,0.1439200,1

17.82,15.07,-1.99,4.36,15.73,0.55,-1.95,15.73,0.55,-1.95,0.96,-0.27,-0.13,-0.23,-0.38,-0.90,0.20,0.89,-0.42,0.20,0.89,-0.42,0.0996382,1

17.85,16.89,-3.61,4.34,17.62,-0.30,-2.92,17.62,-0.30,-2.92,0.92,-0.32,-0.25,-0.36,-0.34,-0.88,0.19,0.89,-0.42,0.19,0.89,-0.42,0.1108834,1

17.89,12.55,-7.19,4.86,15.15,2.18,-0.16,15.15,2.18,-0.16,0.88,-0.34,-0.34,-0.44,-0.30,-0.85,0.19,0.89,-0.42,0.19,0.89,-0.42,0.0530236,1

17.92,10.42,-9.83,3.85,14.35,2.46,3.05,14.35,2.46,3.05,0.87,-0.35,-0.36,-0.46,-0.27,-0.85,0.20,0.90,-0.40,0.20,0.90,-0.40,0.0083135,1

17.96,10.30,-6.13,4.28,12.62,1.93,0.24,12.62,1.93,0.24,0.88,-0.34,-0.34,-0.43,-0.26,-0.87,0.21,0.90,-0.38,0.21,0.90,-0.38,0.0074852,1

18.00,8.84,-0.49,6.17,9.41,2.82,-4.55,9.41,2.82,-4.55,0.90,-0.33,-0.31,-0.40,-0.26,-0.88,0.21,0.91,-0.36,0.21,0.91,-0.36,0.0071138,1

18.03,13.57,-0.67,2.12,13.13,-2.02,-3.71,13.13,-2.02,-3.71,0.92,-0.31,-0.26,-0.35,-0.31,-0.89,0.19,0.90,-0.39,0.19,0.90,-0.39,0.0263586,1

18.07,13.07,-0.81,4.44,13.34,0.67,-3.75,13.34,0.67,-3.75,0.94,-0.28,-0.21,-0.30,-0.32,-0.91,0.18,0.91,-0.38,0.18,0.91,-0.38,0.0167595,1

18.10,8.63,-0.89,5.42,9.45,3.05,-2.57,9.45,3.05,-2.57,0.96,-0.25,-0.16,-0.24,-0.32,-0.92,0.18,0.92,-0.36,0.18,0.92,-0.36,0.0191216,1

18.14,9.62,-0.34,4.53,10.24,1.87,-2.36,10.24,1.87,-2.36,0.96,-0.25,-0.13,-0.20,-0.29,-0.94,0.20,0.93,-0.32,0.20,0.93,-0.32,0.0193858,1

18.18,9.70,0.99,3.78,9.99,0.89,-3.08,9.99,0.89,-3.08,0.97,-0.24,-0.10,-0.17,-0.27,-0.95,0.21,0.93,-0.30,0.21,0.93,-0.30,0.0068027,1

18.21,8.72,0.28,4.72,9.39,2.30,-2.36,9.39,2.30,-2.36,0.97,-0.24,-0.08,-0.15,-0.26,-0.96,0.20,0.94,-0.29,0.20,0.94,-0.29,0.0035476,1

18.25,9.45,-0.13,4.37,10.12,1.94,-1.72,10.12,1.94,-1.72,0.97,-0.23,-0.07,-0.13,-0.25,-0.96,0.21,0.94,-0.27,0.21,0.94,-0.27,0.0025592,1

18.28,8.78,0.29,4.25,9.40,1.92,-1.91,9.40,1.92,-1.91,0.97,-0.23,-0.06,-0.11,-0.25,-0.97,0.21,0.94,-0.26,0.21,0.94,-0.26,0.0013347,1

18.32,8.99,-0.38,4.55,9.76,2.32,-1.24,9.76,2.32,-1.24,0.97,-0.23,-0.05,-0.10,-0.24,-0.97,0.21,0.95,-0.26,0.21,0.95,-0.26,0.0006940,1

18.36,9.08,-0.19,4.89,9.92,2.56,-1.43,9.92,2.56,-1.43,0.97,-0.23,-0.04,-0.10,-0.24,-0.97,0.22,0.95,-0.26,0.22,0.95,-0.26,0.0004147,1

18.39,9.16,0.23,4.07,9.81,1.62,-1.53,9.81,1.62,-1.53,0.97,-0.24,-0.03,-0.09,-0.24,-0.97,0.22,0.95,-0.25,0.22,0.95,-0.25,0.0007439,1

18.43,9.56,0.19,3.99,10.19,1.48,-1.33,10.19,1.48,-1.33,0.97,-0.24,-0.02,-0.07,-0.23,-0.98,0.23,0.95,-0.24,0.23,0.95,-0.24,0.0012151,1

18.46,9.21,-0.21,4.12,9.93,1.80,-0.78,9.93,1.80,-0.78,0.98,-0.23,-0.00,-0.06,-0.22,-0.98,0.23,0.95,-0.23,0.23,0.95,-0.23,0.0020575,1

18.50,9.39,0.09,4.15,10.11,1.75,-0.82,10.11,1.75,-0.82,0.98,-0.23,0.02,-0.03,-0.22,-0.98,0.23,0.95,-0.22,0.23,0.95,-0.22,0.0035834,1

18.54,9.39,0.21,4.29,10.15,1.91,-0.64,10.15,1.91,-0.64,0.98,-0.23,0.05,0.00,-0.22,-0.98,0.23,0.95,-0.21,0.23,0.95,-0.21,0.0059140,1

18.57,10.21,-0.18,4.42,10.98,1.99,0.20,10.98,1.99,0.20,0.97,-0.22,0.09,0.04,-0.22,-0.98,0.24,0.95,-0.20,0.24,0.95,-0.20,0.0097021,1

18.61,11.27,-0.22,4.35,11.95,1.77,0.96,11.95,1.77,0.96,0.97,-0.21,0.14,0.09,-0.23,-0.97,0.24,0.95,-0.20,0.24,0.95,-0.20,0.0153081,1

18.64,11.24,-1.22,4.03,11.59,1.82,2.68,11.59,1.82,2.68,0.96,-0.20,0.20,0.15,-0.22,-0.97,0.24,0.96,-0.18,0.24,0.96,-0.18,0.0196393,1

18.68,12.36,-0.80,5.23,12.80,2.85,3.14,12.80,2.85,3.14,0.95,-0.19,0.26,0.22,-0.21,-0.96,0.24,0.96,-0.16,0.24,0.96,-0.16,0.0388426,1

18.71,14.49,0.23,5.80,14.89,3.08,3.75,14.89,3.08,3.75,0.93,-0.17,0.32,0.29,-0.19,-0.94,0.22,0.97,-0.13,0.22,0.97,-0.13,0.0351236,1

18.75,16.55,0.52,7.28,16.74,4.50,5.36,16.74,4.50,5.36,0.91,-0.16,0.38,0.36,-0.14,-0.93,0.20,0.98,-0.07,0.20,0.98,-0.07,0.0464216,1

18.78,15.29,1.22,5.26,15.01,2.99,5.50,15.01,2.99,5.50,0.89,-0.14,0.44,0.43,-0.09,-0.90,0.16,0.99,-0.02,0.16,0.99,-0.02,0.0402543,1

18.82,7.81,2.67,3.57,8.59,2.40,1.35,8.59,2.40,1.35,0.88,-0.13,0.47,0.47,-0.06,-0.89,0.14,0.99,0.01,0.14,0.99,0.01,0.0158885,1

18.85,6.39,-3.97,3.29,3.92,2.48,6.82,3.92,2.48,6.82,0.86,-0.13,0.49,0.50,-0.01,-0.87,0.11,0.99,0.06,0.11,0.99,0.06,0.0134003,1

18.89,4.90,2.55,-0.51,5.46,-1.05,0.06,5.46,-1.05,0.06,0.87,-0.13,0.48,0.49,0.05,-0.88,0.10,0.99,0.11,0.10,0.99,0.11,0.0161956,1

18.92,3.25,3.47,0.21,4.47,-0.08,-1.65,4.47,-0.08,-1.65,0.89,-0.14,0.44,0.45,0.04,-0.90,0.10,0.99,0.10,0.10,0.99,0.10,0.0103868,1

18.96,3.67,1.85,1.19,4.23,0.66,-0.22,4.23,0.66,-0.22,0.91,-0.13,0.39,0.39,-0.01,-0.92,0.13,0.99,0.04,0.13,0.99,0.04,0.0290279,1

18.99,5.51,0.25,2.35,5.64,1.52,1.43,5.64,1.52,1.43,0.94,-0.14,0.31,0.31,-0.07,-0.95,0.16,0.99,-0.02,0.16,0.99,-0.02,0.0877940,1

19.03,7.28,0.12,2.66,7.56,1.43,1.10,7.56,1.43,1.10,0.97,-0.16,0.20,0.18,-0.11,-0.98,0.18,0.98,-0.08,0.18,0.98,-0.08,0.1086035,1

19.06,9.11,-0.36,3.83,9.70,2.04,0.38,9.70,2.04,0.38,0.98,-0.19,0.05,0.03,-0.12,-1.00,0.20,0.98,-0.11,0.20,0.98,-0.11,0.1315892,1

19.10,13.86,0.10,5.28,14.53,2.11,-2.44,14.53,2.11,-2.44,0.97,-0.22,-0.12,-0.14,-0.11,-0.99,0.20,0.97,-0.14,0.20,0.97,-0.14,0.1663300,1

19.13,20.31,-4.37,7.78,21.81,3.32,-2.99,21.81,3.32,-2.99,0.93,-0.23,-0.29,-0.31,-0.11,-0.95,0.19,0.97,-0.17,0.19,0.97,-0.17,0.1927234,1

